"TimeCreated","RecordId","EventId","Channel","Provider","Level","Computer","UserSid","EventData","Message"
"2026-08-02T10:57:59.510Z","6577","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Alias"" is Started.   Details:  	ProviderName=Alias 	NewProviderState=Started  	SequenceNumber=37  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.510Z","6576","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Registry"" is Started.   Details:  	ProviderName=Registry 	NewProviderState=Started  	SequenceNumber=35  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.470Z","6575","403","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Engine state is changed from Available to Stopped.   Details:  	NewEngineState=Stopped 	PreviousEngineState=Available  	SequenceNumber=33  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion=5.1.26100.8875 	RunspaceId=2f8598cf-daaa-41a5-a76a-40b6242b1b4e 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.451Z","6574","400","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Engine state is changed from None to Available.   Details:  	NewEngineState=Available 	PreviousEngineState=None  	SequenceNumber=31  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion=5.1.26100.8875 	RunspaceId=2f8598cf-daaa-41a5-a76a-40b6242b1b4e 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.450Z","6573","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""WSMan"" is Started.   Details:  	ProviderName=WSMan 	NewProviderState=Started  	SequenceNumber=29  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.449Z","6572","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Certificate"" is Started.   Details:  	ProviderName=Certificate 	NewProviderState=Started  	SequenceNumber=27  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.448Z","6571","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Variable"" is Started.   Details:  	ProviderName=Variable 	NewProviderState=Started  	SequenceNumber=25  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.447Z","6570","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Function"" is Started.   Details:  	ProviderName=Function 	NewProviderState=Started  	SequenceNumber=23  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.445Z","6569","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""FileSystem"" is Started.   Details:  	ProviderName=FileSystem 	NewProviderState=Started  	SequenceNumber=21  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.445Z","6568","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Environment"" is Started.   Details:  	ProviderName=Environment 	NewProviderState=Started  	SequenceNumber=19  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.444Z","6567","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Alias"" is Started.   Details:  	ProviderName=Alias 	NewProviderState=Started  	SequenceNumber=17  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.444Z","6566","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Registry"" is Started.   Details:  	ProviderName=Registry 	NewProviderState=Started  	SequenceNumber=15  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=81d753cb-e85d-4a1e-91c8-16d57a86d2a2 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.318Z","6565","400","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Engine state is changed from None to Available.   Details:  	NewEngineState=Available 	PreviousEngineState=None  	SequenceNumber=13  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=01307c26-0d40-4f26-be3c-da1f1acb9e10 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion=5.1.26100.8875 	RunspaceId=3a704437-255e-40c2-bf0e-42432350e9ca 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.314Z","6564","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Variable"" is Started.   Details:  	ProviderName=Variable 	NewProviderState=Started  	SequenceNumber=11  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=01307c26-0d40-4f26-be3c-da1f1acb9e10 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.313Z","6563","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Function"" is Started.   Details:  	ProviderName=Function 	NewProviderState=Started  	SequenceNumber=9  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=01307c26-0d40-4f26-be3c-da1f1acb9e10 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.313Z","6562","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""FileSystem"" is Started.   Details:  	ProviderName=FileSystem 	NewProviderState=Started  	SequenceNumber=7  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=01307c26-0d40-4f26-be3c-da1f1acb9e10 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.313Z","6561","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Environment"" is Started.   Details:  	ProviderName=Environment 	NewProviderState=Started  	SequenceNumber=5  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=01307c26-0d40-4f26-be3c-da1f1acb9e10 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.313Z","6560","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Alias"" is Started.   Details:  	ProviderName=Alias 	NewProviderState=Started  	SequenceNumber=3  	HostName=ConsoleHost 	HostVersion=5.1.26100.8875 	HostId=01307c26-0d40-4f26-be3c-da1f1acb9e10 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
